Keyword,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,SERP Features,Trend
zazzle bridal shower invitations,720,75.65,4.03,1.00,27,"Images, Site Links","0.20,0.25,0.25,0.77,0.77,1.00,0.77,1.00,0.68,0.68,0.45,0.30"
7 day meal plan to lower cholesterol,590,82.58,0.88,0.14,8920000,"Images, Site Links, Reviews, Video, Featured Snippet","1.00,0.82,0.44,0.67,0.55,0.55,0.44,0.44,0.44,0.67,0.82,0.82"
attorney and lawyer,590,77.97,4.68,0.16,0,"Carousel, Reviews","0.67,0.67,0.67,0.67,1.00,0.82,0.82,0.82,0.67,0.67,0.82,0.67"
azazie mother of the bride,590,77.86,1.12,1.00,33,"Images, Site Links, Reviews","0.32,0.14,0.11,1.00,0.88,0.72,0.59,0.48,0.59,0.72,0.72,0.72"
easy healthy meal plans,590,81.38,1.23,0.41,99400000,Reviews,"0.55,0.55,0.67,1.00,0.67,0.67,0.55,0.55,0.55,0.67,0.67,0.67"
havertys desk,590,79.53,1.89,1.00,322000,"Images, Site Links, Reviews, Video","0.67,0.67,0.67,0.82,0.82,0.67,0.67,0.67,0.82,0.82,1.00,0.82"
ikea bekant corner desk,590,85.00,1.80,1.00,63,"Images, Reviews","0.55,0.55,0.67,0.82,0.67,0.82,0.67,0.67,0.82,0.82,1.00,0.82"
kratz law firm,590,85.23,8.57,0.05,232000,"Local Pack, Images, Site Links, Reviews","1.00,0.55,0.17,0.13,0.07,0.07,0.04,0.05,0.04,0.04,0.03,0.04"
mid century modern writing desk,590,88.78,1.26,1.00,40200000,"Images, Reviews","0.82,0.82,0.67,0.82,1.00,0.82,0.54,1.00,0.82,1.00,1.00,0.82"
simply keto recipes,590,87.31,0.32,0.93,26200000,"Images, Site Links, Reviews","0.45,0.37,0.37,1.00,0.45,0.45,0.45,0.37,0.37,0.45,0.45,0.37"
sites like pof,590,71.67,0.87,0.36,52,"Images, Site Links, Featured Snippet","0.82,1.00,1.00,1.00,0.82,0.82,0.82,0.82,0.67,0.67,0.67,0.67"
skadden law firm,590,82.14,8.00,0.02,682000,"Local Pack, Site Links, Reviews, Featured Snippet","0.55,0.55,0.44,0.82,0.55,0.55,0.67,0.82,0.82,0.82,1.00,0.82"
travelocity last minute deals,590,86.48,0.72,0.28,16000000,"Site Links, Reviews","0.55,0.44,0.36,0.55,0.67,0.82,0.67,0.82,0.82,1.00,0.67,0.44"
wall mounted corner desk,590,85.62,0.52,1.00,25700000,"Images, Site Links, Reviews","0.67,0.82,0.67,0.82,0.55,0.67,0.55,0.55,0.55,1.00,1.00,0.82"
21 day meal plan free,480,79.45,1.16,0.12,205000000,"Images, Site Links, Reviews","0.05,0.03,0.20,0.77,1.00,0.55,0.68,0.30,0.16,0.20,0.13,0.16"
28 day mediterranean diet plan,480,79.23,1.04,1.00,7480000,"Images, Site Links, Reviews","0.30,0.25,0.37,1.00,0.30,0.25,0.16,0.45,0.37,0.25,0.25,0.55"
american airlines flight deals,480,84.42,0.96,0.04,130000000,"Top Stories, Site Links, Reviews","0.66,1.00,0.66,1.00,0.66,0.81,0.66,0.66,0.81,1.00,0.66,0.66"
bmw 320i for sale,480,83.04,0.94,0.52,9800000,"Images, Site Links, Reviews","0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,1.00,0.81"
creative travel,480,53.65,2.33,0.03,1380000000,"Local Pack, Images, Site Links, Reviews","0.66,0.54,0.54,1.00,0.81,0.81,0.81,0.66,0.66,0.81,0.81,0.66"
daily diet plan,480,87.67,0.92,0.41,252000000,"Images, Site Links","0.67,0.44,0.44,1.00,0.67,0.82,0.54,0.54,0.67,0.82,0.82,0.67"
free lawyer advice online,480,66.51,1.79,0.82,113000000,Site Links,"1.00,0.81,0.54,0.81,1.00,1.00,1.00,1.00,1.00,0.81,0.54,0.66"
kitchen island remodel,480,79.38,4.12,1.00,43300000,"Images, Site Links","0.44,0.54,0.44,0.82,0.67,0.67,0.54,0.54,0.82,1.00,1.00,1.00"
limestone retaining wall,480,64.69,3.67,0.82,3350000,"Reviews, Video, Featured Snippet","0.16,0.16,0.13,0.19,0.19,0.55,0.82,0.82,0.82,1.00,1.00,0.82"
plus size butterfly dress,480,74.88,0.47,1.00,99,"Images, Reviews","0.32,0.17,0.11,0.26,0.32,0.72,1.00,0.72,0.59,0.59,0.48,0.32"
plus size knit dress,480,87.48,1.00,1.00,97,"Images, Site Links, Reviews","0.44,0.55,0.44,0.44,0.44,0.55,0.67,1.00,0.55,0.67,0.55,0.44"
solar inverter charger,480,67.67,0.81,1.00,48300000,"Images, Site Links, Reviews","0.36,0.29,0.36,0.54,0.67,0.67,0.54,0.67,0.67,1.00,0.67,1.00"
wedding veils near me,480,78.17,1.01,1.00,23100000,"Local Pack, Reviews","0.44,0.54,0.44,0.54,0.67,0.54,0.82,0.82,0.82,0.67,1.00,0.82"
1200 calorie meal plan on a budget,390,77.47,2.08,0.25,1400000,"Images, Reviews","0.04,0.04,0.06,0.44,0.36,0.54,0.54,0.82,0.67,0.82,0.82,1.00"
cutting diet meal plan,390,77.61,1.73,0.23,31300000,"Images, Site Links, Reviews, Video","0.66,0.66,0.54,1.00,0.81,0.81,0.66,1.00,0.36,0.44,0.36,0.36"
hand digging tools,390,76.79,0.33,1.00,50400000,"Images, Site Links, Reviews","0.54,0.36,0.44,0.36,0.36,0.66,0.81,1.00,1.00,0.81,0.66,0.81"
reimer law,390,63.78,6.67,0.01,4720000,"Local Pack, Images, Site Links, Reviews","0.67,0.54,0.67,0.81,0.81,0.67,0.81,1.00,0.81,0.67,0.81,0.67"
sports attorney,390,73.29,3.64,0.13,0,"Carousel, Reviews","0.81,0.67,0.81,0.81,1.00,1.00,0.81,0.81,0.67,0.81,0.81,0.81"
vacation bundle deals,390,84.94,0.93,0.77,23000000,"Images, Site Links, Reviews","0.19,0.24,0.24,0.54,0.67,1.00,0.82,0.82,0.67,0.67,0.67,0.44"
affordable junior plus size clothing,320,86.60,0.75,1.00,9110000,"Site Links, Reviews","0.67,0.54,0.54,0.54,0.54,0.81,0.67,0.54,0.54,1.00,0.81,0.54"
family european vacation packages,320,78.31,2.00,0.89,176000000,"Site Links, Reviews","0.36,0.44,0.54,1.00,0.66,0.66,0.54,0.44,0.54,0.54,0.36,0.44"
fat fast diet meal plan,320,75.56,2.07,0.87,448000000,"Images, Reviews","1.00,0.54,0.44,0.82,0.82,0.82,0.54,0.82,0.82,0.82,1.00,0.67"
honeymoon travel packages,320,76.34,1.49,0.57,109000000,"Site Links, Reviews","0.54,0.54,0.54,1.00,0.81,0.67,0.67,0.54,0.54,0.67,0.67,0.67"
avenue plus size maxi dresses,260,88.28,0.88,1.00,76,"Images, Site Links, Reviews","1.00,0.67,0.82,0.82,0.67,0.82,0.82,0.54,0.67,0.67,0.82,0.23"
backyard drainage design,260,71.35,2.55,1.00,15000000,"Site Links, Featured Snippet","0.44,0.44,0.29,0.44,0.81,0.44,0.44,1.00,0.66,0.36,0.19,0.08"
gr caribe,260,83.59,0.84,0.30,8430000,"Knowledge Panel, Images, Site Links, Reviews","0.54,0.44,0.44,0.82,0.82,1.00,0.67,0.67,0.44,0.44,0.28,0.44"
heavy duty computer chair,260,80.77,1.17,1.00,32700000,"Images, Site Links, Reviews","0.35,0.67,1.00,0.54,0.54,0.54,0.44,0.54,0.54,0.44,0.54,0.44"
how do you lose fat,260,87.76,1.08,0.17,265000000,"Images, Site Links, Featured Snippet","0.66,0.53,0.53,0.81,0.81,0.81,0.81,0.81,0.81,1.00,0.81,0.66"
how to lose 20 pounds in two weeks,260,81.79,1.46,0.07,49600000,"Images, Video","0.54,0.67,0.44,0.67,0.82,0.67,0.67,0.82,0.82,1.00,0.82,0.67"
how to lose weight in 2 weeks without exercise,260,89.50,2.02,0.24,90700000,"Video, Featured Snippet","0.44,0.44,0.54,0.54,0.54,0.54,0.82,0.82,0.82,1.00,1.00,0.54"
k20a type r,260,70.31,0.00,0.99,4300000,"Site Links, Reviews, Video, Featured Snippet","0.82,0.67,0.54,0.54,0.54,0.67,0.67,0.67,0.67,1.00,0.67,0.67"
the bridal outlet,260,61.61,2.18,0.51,71600000,"Local Pack, Images, Site Links, Reviews","0.81,0.66,0.53,1.00,0.81,1.00,0.81,0.66,0.66,0.81,0.66,0.66"
tiny kitchen remodel,260,82.55,3.33,1.00,24300000,"Images, Site Links","0.35,0.35,0.35,0.54,0.54,0.54,0.44,0.44,0.67,1.00,1.00,0.81"
victoria secret dresses cocktail,260,76.85,0.79,1.00,77,"Images, Reviews, Video","0.82,0.82,0.82,0.67,0.36,0.54,0.44,0.54,0.44,0.67,0.67,1.00"
10 kwh solar system,210,58.17,3.56,1.00,21800000,"Images, Reviews, Featured Snippet","0.81,0.66,0.66,1.00,0.66,0.66,0.81,0.53,0.53,0.66,0.66,0.66"
affordable summer vacations,210,87.23,1.44,0.11,12800000,"Images, Site Links, Featured Snippet","0.10,0.10,0.19,0.44,0.54,0.81,0.81,1.00,1.00,0.54,0.10,0.04"
best content marketing agencies,210,69.75,10.36,0.05,217000000,"Site Links, Reviews, Featured Snippet","0.09,0.09,0.05,0.07,0.09,0.05,0.05,0.26,0.07,0.09,0.72,1.00"
canadian solar panels for sale,210,65.31,2.18,1.00,6280000,"Images, Site Links, Reviews","0.34,0.28,0.34,0.66,1.00,0.66,1.00,0.66,0.81,0.44,0.44,0.53"
cheapoair vacation packages,210,85.61,1.81,0.35,385000,"Images, Site Links, Reviews","0.44,0.34,0.53,1.00,0.66,0.81,0.66,0.44,0.66,0.81,0.53,0.66"
cottonwood trees for sale,210,66.28,0.95,1.00,1840000,"Local Pack, Images, Reviews","0.23,0.28,0.18,0.28,0.44,0.67,1.00,1.00,1.00,0.67,0.67,0.54"
garden snips,210,84.33,0.60,1.00,29900000,"Images, Site Links, Reviews","0.44,0.36,0.36,0.36,0.36,0.44,0.67,1.00,0.82,0.82,0.67,0.54"
just a copier,210,70.50,2.63,1.00,30800000,"Site Links, Reviews","0.28,0.34,0.66,1.00,0.81,0.81,0.66,0.81,1.00,0.53,0.81,1.00"
keto diet 7 day meal plan,210,80.33,0.66,1.00,24800000,"Images, Site Links, Reviews, Video","0.82,0.36,0.36,1.00,0.54,0.54,0.36,0.44,0.67,0.82,0.82,0.67"
lady hamilton grand palladium,210,82.32,0.56,0.23,740000,"Knowledge Panel, Images, Site Links, Reviews","0.28,0.53,0.53,0.66,0.81,0.81,0.22,0.34,0.81,0.81,1.00,0.44"
latin mass veils,210,66.01,0.22,1.00,4400000,"Images, Site Links, Reviews","0.18,0.18,0.36,0.44,0.54,0.82,1.00,0.54,0.54,0.67,0.54,0.67"
mother of bride dresses 2019,210,81.97,0.70,1.00,148000000,"Images, Site Links, Reviews","0.05,0.10,0.23,0.54,0.82,0.82,0.54,1.00,1.00,0.67,0.36,0.36"
quaking aspen trees for sale,210,70.81,0.61,1.00,238000,"Images, Site Links, Reviews, Video","0.28,0.18,0.10,0.18,0.23,0.36,0.82,1.00,0.67,0.67,0.67,0.82"
solar power installers near me,210,70.89,6.09,1.00,212000000,"Local Pack, Site Links","1.00,0.66,0.34,0.53,0.53,0.44,0.53,0.81,0.53,0.81,1.00,0.53"
1600 calorie keto meal plan,170,70.18,0.98,0.36,517000,"Images, Site Links, Reviews","1.00,0.67,0.36,0.67,0.82,0.54,0.13,0.05,0.23,0.54,0.36,0.18"
lanwt,170,72.55,0.00,0.01,85,"Knowledge Panel, Images, Site Links, Reviews","1.00,0.65,0.54,0.65,0.65,0.81,0.65,0.65,0.65,0.65,0.65,0.65"
office sideboard,170,76.82,1.56,1.00,122000000,"Images, Site Links, Reviews","0.67,0.67,0.67,0.81,0.81,0.81,0.67,0.52,0.67,1.00,0.67,0.81"
plus size clothing online shopping,170,82.42,1.75,1.00,351000000,"Site Links, Reviews","0.36,0.28,0.44,0.36,0.54,0.67,1.00,0.67,0.44,0.44,0.44,0.28"
traditional wear for men,170,77.39,2.50,1.00,393000000,"Site Links, Featured Snippet","0.67,0.81,0.52,0.67,0.67,0.81,0.81,0.81,0.81,0.81,0.81,1.00"
ever pretty plus size,140,83.79,1.31,1.00,49,"Images, Site Links, Reviews","0.34,0.28,0.22,0.22,0.22,0.53,0.53,0.81,0.28,0.44,1.00,0.81"
how to lose arm fat in 2 weeks,140,77.64,3.16,0.04,18300000,"Images, Reviews, Video","0.08,0.19,0.81,1.00,0.27,0.42,0.27,0.54,0.54,1.00,0.81,0.81"
mature bride,140,73.76,0.50,1.00,349000000,Images,"0.54,0.42,0.54,0.54,0.65,0.42,0.42,0.42,0.42,1.00,0.65,0.65"
roamans plus size formal dresses,140,80.93,1.00,1.00,39,"Images, Site Links, Reviews, Video","1.00,0.42,0.27,0.54,0.27,0.54,0.81,0.65,0.65,0.54,0.65,0.42"
single solar panel,140,78.87,2.95,1.00,141000000,"Images, Site Links, Reviews","0.65,0.65,0.65,0.65,0.65,0.65,0.82,0.82,0.82,0.82,0.82,1.00"
skyscanner flight deals,140,84.01,0.57,0.18,56,"Images, Site Links, Reviews","0.05,0.36,0.13,0.23,0.54,1.00,1.00,0.23,0.18,0.28,0.44,0.18"
slope landscape design,140,74.00,3.94,0.37,308000000,"Site Links, Featured Snippet","0.22,0.09,0.06,0.13,0.22,0.34,0.44,0.44,0.81,1.00,1.00,0.53"
wedding planning planner,140,86.74,2.06,1.00,112000000,"Site Links, Reviews, Featured Snippet","0.41,0.65,1.00,1.00,0.65,0.65,0.65,0.65,0.65,1.00,0.82,0.65"
1000 to 1200 calorie diet,110,86.59,0.00,0.19,3280000,"Images, Site Links, Video","0.35,0.35,0.35,1.00,0.81,0.54,0.54,0.35,0.27,0.35,0.27,0.19"
education loan interest rate,110,87.09,5.13,0.60,239000000,"Top Stories, Images, Site Links, Featured Snippet","0.64,0.50,0.50,0.79,0.64,0.79,0.79,1.00,0.64,0.64,1.00,0.79"
free unlimited web hosting,110,43.81,7.63,0.80,58800000,"Site Links, Reviews, Video, Featured Snippet","0.35,0.65,0.35,0.42,0.42,0.27,0.54,1.00,0.42,0.27,0.42,0.15"
manual lawn edger lowes,110,91.09,0.60,1.00,286000,"Images, Site Links, Reviews, Video","0.27,0.08,0.04,0.04,0.08,0.35,1.00,0.81,0.65,0.65,0.42,0.54"
renovation services,110,40.28,2.92,0.42,247000000,"Local Pack, Site Links, Reviews","1.00,0.41,0.53,0.65,0.82,0.65,0.65,0.65,0.65,1.00,0.65,0.82"
