Keyword,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,SERP Features,Trend
buy used tesla,5400,84.10,0.44,0.33,186000000,"Top Stories, Site Links, Reviews","0.67,0.55,0.67,0.82,0.67,1.00,1.00,0.82,0.82,0.82,0.82,0.82"
dodge charger price,5400,91.71,1.71,0.78,72500000,"Instant Answer, Knowledge Panel, Site Links, Reviews, Video","0.54,0.54,0.54,0.54,0.67,0.81,0.81,0.67,0.81,0.81,1.00,0.81"
how to get rid of thigh fat,5400,80.02,1.68,0.06,17500000,"Site Links, Reviews, Video, Featured Snippet","0.44,0.44,0.44,0.67,0.54,0.81,0.81,1.00,1.00,1.00,0.81,0.54"
how to get skinny fast,5400,85.45,1.06,0.92,260000000,"Images, Site Links, Reviews, Video","0.29,0.29,0.29,0.29,0.24,0.44,0.44,0.55,1.00,1.00,0.82,0.82"
instagram marketing,5400,79.13,3.31,0.65,2400000000,"Site Links, Reviews, Featured Snippet","0.82,0.67,0.67,1.00,0.82,0.82,0.82,0.82,0.67,0.82,0.82,0.82"
scion im,5400,92.35,4.14,0.14,0,"Knowledge Panel, Site Links, Reviews, Video","0.82,0.67,0.67,0.82,0.82,0.82,0.82,0.82,0.82,1.00,1.00,0.82"
state farm drive safe and save,5400,78.99,2.70,0.24,38300000,"Site Links, Reviews, Video","0.44,0.29,0.36,0.44,0.36,0.36,0.67,0.82,0.67,0.82,1.00,0.82"
tyme stock,5400,87.00,4.68,0.00,5300000,"Instant Answer, Knowledge Panel, Top Stories, Site Links, Reviews, Video","0.09,0.20,0.30,1.00,0.36,0.30,0.20,0.16,0.20,0.55,0.30,0.36"
wholesale auto,5400,62.14,2.92,0.12,562000000,"Local Pack, Site Links, Reviews","0.67,0.67,0.67,0.82,1.00,1.00,0.82,0.82,0.82,0.82,0.67,0.67"
1800 flowers coupon code,4400,87.97,1.41,1.00,4470000,"Site Links, Reviews","0.36,0.36,0.44,0.36,0.44,0.29,0.55,1.00,0.44,0.44,0.44,0.55"
audi a8 for sale,4400,86.28,1.17,0.49,17000000,"Images, Site Links, Reviews, Video","1.00,1.00,1.00,1.00,0.82,1.00,1.00,1.00,0.82,0.82,1.00,0.82"
cheap domain names,4400,67.88,8.53,0.81,47600000,"Site Links, Reviews, Featured Snippet","0.81,0.81,0.67,1.00,0.81,1.00,0.81,0.81,0.81,1.00,1.00,0.81"
corner office desk,4400,83.79,1.81,1.00,427000000,"Local Pack, Images, Site Links, Reviews","0.67,0.81,0.81,1.00,0.81,0.81,0.67,0.67,0.67,0.81,0.81,0.81"
cweb stock,4400,84.97,2.53,0.03,196000,"Instant Answer, Knowledge Panel, Images, Site Links, Reviews","0.82,0.82,1.00,1.00,1.00,1.00,1.00,1.00,0.82,0.82,1.00,0.55"
ford five hundred,4400,91.15,1.56,0.04,50400000,"Knowledge Panel, Site Links, Reviews","0.67,0.55,0.55,0.55,0.55,0.67,0.67,0.82,0.82,0.82,1.00,0.82"
lakeview mortgage,4400,73.47,3.24,0.15,12400000,"Images, Site Links, Reviews","0.44,0.54,0.54,1.00,0.67,0.81,0.81,0.81,0.81,1.00,1.00,1.00"
mother of the bride dresses near me,4400,84.04,0.87,1.00,99800000,"Local Pack, Images, Site Links, Reviews","0.44,0.23,0.23,0.81,0.81,1.00,0.81,0.67,0.81,0.54,0.36,0.36"
no credit check loans near me,4400,77.15,1.93,0.38,266000000,"Local Pack, Site Links","1.00,1.00,1.00,0.67,0.44,0.54,0.67,0.81,0.81,1.00,1.00,0.81"
uvxy stock price,4400,86.60,3.36,0.00,84500,"Instant Answer, Knowledge Panel, Site Links","0.36,0.20,0.24,0.20,0.16,0.24,0.20,0.67,0.36,0.45,1.00,0.67"
yellow jeep wrangler,4400,85.34,1.90,0.58,82,"Images, Site Links, Reviews","0.23,0.20,0.23,0.36,0.36,0.44,0.44,0.44,0.67,1.00,1.00,0.81"
balmain dress,3600,84.12,1.18,1.00,55100000,Images,"0.82,0.66,0.82,0.82,0.66,0.66,0.82,1.00,0.66,1.00,0.82,1.00"
forever 21 discount,3600,88.30,0.72,0.77,83100000,"Images, Site Links, Reviews","1.00,1.00,0.81,0.67,0.67,0.67,0.67,0.67,0.54,0.54,0.44,0.54"
groupon trips,3600,94.57,0.29,0.13,77200000,"Site Links, Reviews","0.54,0.67,0.67,1.00,0.81,0.81,0.67,0.67,0.67,0.67,0.54,0.54"
gymshark coupon code,3600,83.47,1.35,1.00,286000,"Site Links, Reviews","0.54,1.00,0.67,0.81,0.67,0.67,0.67,0.54,0.81,0.54,0.54,0.67"
metal building house,3600,68.42,1.21,1.00,3160000000,"Site Links, Featured Snippet","0.44,0.54,0.54,0.67,0.54,0.54,0.54,0.44,0.67,1.00,1.00,0.81"
stubhub discount,3600,89.15,1.60,0.20,1480000,"Site Links, Reviews","1.00,1.00,0.82,0.55,0.66,0.66,0.66,0.66,0.66,0.66,0.82,0.82"
used car dealerships no credit check near me,3600,69.30,4.40,0.71,30900000,Local Pack,"0.67,0.67,0.67,0.67,0.81,1.00,0.67,0.44,0.35,0.44,0.44,0.44"
volvo xc60 2016,3600,91.80,1.45,0.24,28700000,"Knowledge Panel, Site Links, Reviews, Video","0.66,0.66,0.66,0.82,0.66,0.82,0.82,0.82,0.82,1.00,1.00,0.82"
2010 bmw 335i,2900,88.20,0.48,0.16,11500000,"Knowledge Panel, Reviews","0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,1.00,1.00,1.00"
best clothing stores,2900,87.29,1.87,1.00,917000000,"Local Pack, Site Links","0.81,1.00,0.81,0.81,0.67,0.81,0.67,0.67,0.67,1.00,1.00,0.67"
commercial lending,2900,75.24,9.38,0.71,133000000,"Top Stories, Featured Snippet","1.00,0.81,0.67,0.81,0.81,1.00,1.00,1.00,0.81,0.81,0.81,0.81"
grubhub discount code,2900,87.24,1.11,0.19,354000,"Site Links, Reviews, Video","0.67,0.81,1.00,0.81,0.67,0.81,0.81,0.81,0.67,0.67,0.81,0.67"
japanese landscape,2900,71.21,2.66,0.41,331000000,"Site Links, Reviews","0.35,0.35,0.35,0.35,0.35,0.44,0.54,0.44,0.44,0.67,0.81,1.00"
kohls 20 off,2900,87.06,0.07,0.07,65300000,"Images, Site Links, Reviews","0.54,1.00,0.44,0.54,0.35,0.44,0.54,0.54,0.54,0.35,0.35,0.44"
lexus lx 570 for sale,2900,81.72,1.72,0.68,4380000,"Images, Site Links, Reviews, Video","0.66,0.82,1.00,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.55"
morphe coupon code,2900,78.55,0.74,0.88,423000,"Site Links, Reviews","0.30,0.81,1.00,0.30,0.36,0.23,0.30,0.36,0.36,0.23,0.30,0.20"
my veterans united,2900,88.89,10.00,0.15,288000000,"Images, Site Links, Reviews","0.35,0.30,0.30,0.35,0.44,0.54,0.54,0.54,0.67,0.81,1.00,1.00"
pier one promo code,2900,87.38,0.09,1.00,4080000,"Site Links, Reviews","0.44,0.81,1.00,0.54,0.44,0.44,0.30,0.54,0.44,0.44,0.30,0.35"
rothys coupon code,2900,78.44,0.83,1.00,148000,"Images, Site Links, Reviews, Video","0.66,0.43,0.43,0.36,0.43,0.55,0.66,0.82,0.66,0.66,0.82,1.00"
saint laurent jacket,2900,84.71,0.76,1.00,96,"Images, Reviews","0.82,1.00,1.00,0.82,1.00,0.82,0.55,0.55,0.36,0.43,0.36,0.43"
white dodge charger,2900,85.15,1.75,0.11,72200000,"Site Links, Reviews","0.35,0.35,0.35,0.44,0.35,0.54,0.44,0.44,0.67,1.00,1.00,0.81"
audi a5 2013,2400,88.34,0.94,0.12,59200000,"Knowledge Panel, Reviews","0.66,0.66,0.66,0.66,0.66,0.83,0.83,0.66,0.83,0.83,1.00,1.00"
audi a7 2013,2400,90.68,0.72,0.16,33400000,"Knowledge Panel, Reviews","0.83,0.83,0.66,0.66,0.66,0.83,0.83,0.83,0.83,1.00,1.00,1.00"
bohemian outfit,2400,83.42,1.13,1.00,60900000,"Site Links, Featured Snippet","0.44,0.36,0.36,0.44,0.44,0.67,0.67,0.53,0.67,1.00,1.00,0.81"
g35 sedan,2400,83.10,2.74,0.09,9780000,"Knowledge Panel, Site Links, Reviews","0.53,0.53,0.44,0.53,0.53,0.53,0.67,0.67,0.67,0.81,1.00,1.00"
godaddy renewal coupon,2400,55.63,0.48,0.03,326000,"Images, Site Links, Reviews","0.67,0.53,0.81,1.00,0.81,0.81,0.67,0.67,0.67,0.53,0.53,0.53"
graco coupons,2400,85.70,1.46,1.00,997000,"Site Links, Reviews, Video","0.66,0.83,0.55,0.66,0.83,1.00,0.83,0.83,0.66,0.83,0.83,0.83"
green loans,2400,71.28,2.40,0.65,431000000,"Site Links, Reviews, Featured Snippet","1.00,1.00,1.00,0.83,0.66,0.66,0.83,1.00,0.83,1.00,0.83,0.66"
laser cut invitations,2400,69.44,1.32,1.00,16200000,"Images, Site Links, Reviews","0.53,0.44,0.36,1.00,0.81,0.81,0.67,0.53,0.53,0.67,0.67,0.53"
paradisus la perla,2400,82.24,1.28,0.17,402000,"Knowledge Panel, Images, Site Links, Reviews, Video","0.53,0.44,0.53,0.81,0.81,0.81,1.00,0.81,0.81,0.67,0.67,0.67"
pnc mortgage speedpay,2400,65.16,6.89,0.00,79,"Images, Reviews","1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.79"
virgin mobile promo code,2400,84.13,2.56,0.03,16200000,"Site Links, Reviews","0.67,1.00,0.81,0.67,0.53,0.67,0.53,0.53,0.53,0.53,0.53,0.44"
black singles,1900,81.65,1.35,0.61,379000000,"Images, Site Links, Reviews","0.66,0.55,0.66,0.83,0.55,0.55,0.66,0.55,0.55,0.55,1.00,0.83"
file cabinet on wheels,1900,88.67,1.91,1.00,17200000,"Images, Site Links, Reviews","0.67,0.67,0.67,1.00,0.67,0.79,0.67,0.79,0.79,0.79,1.00,0.79"
huracan for sale,1900,84.92,0.45,0.27,9220000,"Images, Site Links, Reviews, Video","0.67,0.67,0.67,0.79,0.67,0.79,0.79,1.00,0.79,0.79,1.00,0.79"
ocean coral & turquesa,1900,83.79,0.94,0.18,2620000,"Knowledge Panel, Images, Site Links, Reviews, Video","0.67,0.67,0.44,1.00,0.53,0.44,0.36,0.44,0.36,0.44,0.36,0.24"
parmesan cheese nutrition,1900,82.43,2.48,0.01,129000000,"Knowledge Panel, Reviews","0.66,0.45,0.45,1.00,0.83,0.83,0.66,0.66,0.66,0.66,0.66,0.66"
backyard pool designs,1600,80.43,2.13,1.00,48900000,"Site Links, Featured Snippet","0.20,0.13,0.16,0.24,0.24,0.36,0.36,0.53,0.67,1.00,0.67,0.53"
cruise and flight packages,1600,83.53,1.17,0.78,170000000,"Site Links, Reviews","0.30,0.45,0.55,1.00,1.00,0.66,0.45,0.55,0.66,0.45,0.45,0.45"
how fast can you lose weight,1600,89.65,1.50,0.13,256000000,"Top Stories, Site Links, Video, Featured Snippet","0.68,0.53,0.68,1.00,0.68,0.84,0.84,0.84,0.84,0.84,0.68,0.68"
office desk with hutch,1600,83.16,2.31,1.00,35000000,"Images, Site Links, Reviews","0.84,0.84,0.84,1.00,1.00,0.84,0.84,0.84,0.68,1.00,1.00,0.84"
plus size vintage wedding dresses,1600,81.95,0.75,1.00,93,"Images, Site Links, Reviews","0.67,0.54,0.54,1.00,0.79,0.67,0.54,0.54,0.67,0.79,0.79,0.79"
berkshire hathaway share price,1300,91.81,7.39,0.02,12400000,"Instant Answer, Knowledge Panel, Top Stories, Images, Site Links, Reviews, Video","0.67,0.67,0.54,0.54,0.54,0.42,0.67,1.00,0.42,0.54,0.67,0.54"
housing loan interest rate,1300,82.63,2.89,0.64,158000000,"Top Stories, Images, Site Links, Reviews, Featured Snippet","0.63,0.63,0.63,0.81,0.81,1.00,0.81,0.81,0.81,1.00,1.00,1.00"
infinity dress styles,1300,70.13,0.52,1.00,60800000,"Images, Reviews","0.45,0.17,0.11,0.45,0.45,0.17,0.45,0.55,0.66,0.66,0.83,1.00"
no carb diet foods,1300,83.01,0.25,0.35,78700000,"Images, Site Links, Reviews, Featured Snippet","1.00,0.25,0.17,0.84,1.00,0.84,0.84,0.68,0.68,0.68,0.68,0.84"
plus size cotton dresses,1300,86.96,1.27,1.00,135000000,"Images, Site Links, Reviews","0.13,0.13,0.09,0.20,0.30,0.55,0.83,1.00,1.00,0.83,0.45,0.25"
plus size maxi romper,1300,88.73,0.50,1.00,9280000,"Images, Site Links, Reviews","0.20,0.06,0.06,0.17,0.30,0.55,0.83,1.00,1.00,0.83,0.55,0.30"
round office table,1300,83.80,3.65,1.00,509000000,"Images, Site Links, Reviews","0.81,0.63,0.55,0.81,0.63,0.63,0.55,0.63,0.55,0.81,1.00,0.81"
black friday hotel deals,1000,84.49,1.77,0.42,1010000000,"Site Links, Reviews","0.02,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01"
bulb planting tool,1000,80.24,0.61,1.00,3620000,"Images, Site Links, Reviews","0.67,0.37,0.13,0.11,0.20,0.42,0.67,0.67,0.42,0.16,0.30,1.00"
plus size satin dress,1000,88.44,0.68,1.00,99,"Images, Site Links, Reviews, Video","0.30,0.25,0.25,0.30,0.30,0.37,0.37,0.42,0.42,0.67,0.67,1.00"
